geometrie_wkt,uuid,kreis_name,kreis_schluessel,gemeindeverband_name,gemeindeverband_schluessel,gemeinde_name,gemeinde_schluessel,linien
"MULTILINESTRING ((12.058551978884564 54.121719287773196,12.058371974135181 54.120486763537762,12.058364837036045 54.120345776405578,12.058371504132882 54.120152483956069,12.058398693899447 54.120019477712788,12.058425872363735 54.119878563770833,12.058501009329397 54.119660975780079,12.058617170764091 54.119370850589))",53da7d58-9999-11e5-9636-0050569b7e95,Rostock,13003,"Rostock, Hansestadt",130030000,"Rostock, Hansestadt",130030000000,F2
"MULTILINESTRING ((12.057399788371285 54.131356077493827,12.057481287970875 54.130155688614451,12.057508013294258 54.129498619371553,12.057523497962027 54.128652849347461,12.057550442589227 54.128155101688499,12.05771999576722 54.126675025325959,12.057900911705623 54.125299000872026,12.057994261988409 54.124742721933451))",53da815e-9999-11e5-9637-0050569b7e95,Rostock,13003,"Rostock, Hansestadt",130030000,"Rostock, Hansestadt",130030000000,F2
"MULTILINESTRING ((12.057254752325523 54.136450217841485,12.05724886538748 54.135842497964148,12.057276688095552 54.133872305425164,12.057335935254036 54.132453118690989,12.057400677575341 54.131360300489497))",53da8514-9999-11e5-9638-0050569b7e95,Rostock,13003,"Rostock, Hansestadt",130030000,"Rostock, Hansestadt",130030000000,F2
"MULTILINESTRING ((12.057176239536011 54.138183023785018,12.05720601664548 54.137535209612331,12.057230696750334 54.136944368972031,12.057250464406419 54.136452556239661))",53da896a-9999-11e5-9639-0050569b7e95,Rostock,13003,"Rostock, Hansestadt",130030000,"Rostock, Hansestadt",130030000000,F2
"MULTILINESTRING ((12.152055088318672 54.15665077308946,12.151972564934733 54.156666692590129,12.151882694390981 54.156676241263952,12.15180020575229 54.156701685731022,12.151771634565693 54.156726972326787,12.15176276596708 54.156753402258296,12.151771831534013 54.156780798039691,12.151818498758436 54.156800688056713,12.151866991005168 54.156801705216424,12.151908369586604 54.156791139430808,12.15195310710781 54.156766820857399,12.152056856114816 54.156650770856835,12.152224306323234 54.156516937879424,12.152359240580022 54.156434635429875,12.152668332552608 54.156292085831367,12.159451802971175 54.153916387691936,12.161815171738681 54.153034765415995,12.16999121143119 54.149836351372251,12.170249484787075 54.149765985609449,12.170532724158059 54.149718857626702,12.171079169775727 54.149604319806585,12.171570663008712 54.149451847116282,12.171992480838787 54.14927323289902,12.172275327168384 54.14913273699392))",53da923e-9999-11e5-963b-0050569b7e95,Rostock,13003,"Rostock, Hansestadt",130030000,"Rostock, Hansestadt",130030000000,16-18
"MULTILINESTRING ((12.171396914655768 54.14849760332374,12.170237982710372 54.147424433921309,12.170000757777395 54.147143957051128,12.169814510033728 54.146825846379109,12.169337737283934 54.145691857210899,12.168135286099558 54.14328556665285,12.168032422690699 54.143102216304634,12.167789046962568 54.142851666843939,12.166655467288678 54.141711121677474,12.165253505686131 54.140388338946089,12.16517082293222 54.140259683092296,12.165142024451498 54.139905764183077,12.16516783974847 54.139732119296092,12.164810526471481 54.139672672427665,12.164676295674832 54.139594228652257,12.164413315314455 54.139227510111212))",53da9676-9999-11e5-963c-0050569b7e95,Rostock,13003,"Rostock, Hansestadt",130030000,"Rostock, Hansestadt",130030000000,16-18
"MULTILINESTRING ((12.164412147313611 54.139219424308173,12.163589188484639 54.13806341842978,12.163420205832008 54.137908100301374,12.163224538193655 54.13777087998011,12.162782856427196 54.137434323347676,12.16267648961724 54.137313425713025,12.162614611799354 54.137176023507656,12.162455258995388 54.136351323732079,12.162465062510144 54.136147418107818,12.162540254042339 54.135946569299527,12.16271010525498 54.135682420916986,12.163214669918391 54.135036722469593,12.163341005158662 54.134845059346262,12.163481062081823 54.134612850565944,12.163593472534119 54.13437906170909))",53da9a4a-9999-11e5-963d-0050569b7e95,Rostock,13003,"Rostock, Hansestadt",130030000,"Rostock, Hansestadt",130030000000,16-18
"MULTILINESTRING ((12.166424836795313 54.116051069194434,12.166591472645434 54.115420468374353,12.166619685923262 54.115032232627186,12.16652825251046 54.114597165508414,12.166337267619223 54.11384035611384,12.166174608345937 54.113446273541271,12.166003051268381 54.113065951636898,12.165882974655482 54.112752055195152,12.165711848987874 54.111846048959428,12.164738169362915 54.112281501369026))",53da9e8c-9999-11e5-963e-0050569b7e95,Rostock,13003,"Rostock, Hansestadt",130030000,"Rostock, Hansestadt",130030000000,16-18
"MULTILINESTRING ((12.165808248653516 54.128444455863466,12.165953878833918 54.124185332057571))",53daa256-9999-11e5-963f-0050569b7e95,Rostock,13003,"Rostock, Hansestadt",130030000,"Rostock, Hansestadt",130030000000,16-18
"MULTILINESTRING ((12.165957937537557 54.124190628213441,12.166024522043234 54.121909704118103,12.166021546868553 54.121165485640347,12.166054663610243 54.120833855603408,12.166168347385737 54.1200167790169,12.166188357624959 54.119846825610047,12.166173878571959 54.119664968404621,12.166035107574073 54.119382010195039,12.166006913332264 54.119240519144334,12.166013140805369 54.119062587190328,12.166131170905979 54.117598420354611,12.166421060646652 54.116053141204084))",53daa67a-9999-11e5-9640-0050569b7e95,Rostock,13003,"Rostock, Hansestadt",130030000,"Rostock, Hansestadt",130030000000,16-18
"MULTILINESTRING ((12.208038298444876 54.187631147361735,12.208236753319488 54.187919612297151))",53daaa62-9999-11e5-9641-0050569b7e95,Rostock,13003,"Rostock, Hansestadt",130030000,"Rostock, Hansestadt",130030000000,17
"MULTILINESTRING ((12.107252213686165 54.17675116969999,12.108547333581511 54.176782268705686,12.108763538095902 54.176800854222428,12.108971820935469 54.176833554438559,12.109180128961444 54.176875689503596,12.110591356231742 54.177238781363712,12.111249922741978 54.17742157766488,12.114894720067429 54.178527558652064))",53daae18-9999-11e5-9642-0050569b7e95,Rostock,13003,"Rostock, Hansestadt",130030000,"Rostock, Hansestadt",130030000000,17-18
"MULTILINESTRING ((12.122087557057599 54.181406582736393,12.117750052471319 54.179491686883814,12.117358917502161 54.179319448944042,12.117021246101379 54.17919846746377,12.116520990180689 54.179037205765702,12.114904586389782 54.178531862486068))",53daee78-9999-11e5-964c-0050569b7e95,Rostock,13003,"Rostock, Hansestadt",130030000,"Rostock, Hansestadt",130030000000,17-18
"MULTILINESTRING ((12.143076879584289 54.086001180330655,12.143298046356396 54.086055911862431,12.14360540364566 54.08617398181886,12.143941756214691 54.08629210615922,12.144364196683348 54.086370497689956,12.145300288555578 54.086510002767135))",53dd0b36-9999-11e5-96b8-0050569b7e95,Rostock,13003,"Rostock, Hansestadt",130030000,"Rostock, Hansestadt",130030000000,F1
"MULTILINESTRING ((12.169486792316285 54.11498931931466,12.174116007336931 54.112266680709247,12.174203752375821 54.112225577379185,12.174283867567926 54.112229954397911,12.174348696760406 54.11225879553961,12.174374713822456 54.112296678932012,12.174367046504372 54.112333173364028,12.174323310192419 54.112371157816241,12.174250971587037 54.112386448990776,12.174051934648038 54.112388264656104,12.173850407890159 54.112428094537307),(12.169486808815035 54.114993363007265,12.16799663286525 54.115860897460358,12.167659788967164 54.115978634950807,12.167377792733911 54.11602755206922,12.167033601075799 54.116044205147617,12.166421060646652 54.116053141204084))",53dac98e-9999-11e5-9644-0050569b7e95,Rostock,13003,"Rostock, Hansestadt",130030000,"Rostock, Hansestadt",130030000000,16-18
"MULTILINESTRING ((12.164747877267722 54.128436746212948,12.158589638443154 54.128440435104508,12.157248540789102 54.128442194698096,12.157245334546205 54.127595626511585,12.157263037891758 54.127472315259816,12.157280908162257 54.127359787002682,12.157668833544381 54.126207272213513,12.157706878608712 54.126157978996154,12.157786107202622 54.126121661506772,12.157912471881344 54.126104152765585,12.16409218222492 54.126097683354679,12.164303865148126 54.126118152267608,12.164492266880632 54.126154198439593,12.164639579256564 54.126233343555214,12.164707523227859 54.126343778610781,12.164731509411558 54.126442232534941,12.164747877267722 54.128436746212948),(12.164747880476812 54.128437554949834,12.164747877267722 54.128436746212948),(12.165815281654201 54.128436089181186,12.164747877267722 54.128436746212948))",53dacf06-9999-11e5-9645-0050569b7e95,Rostock,13003,"Rostock, Hansestadt",130030000,"Rostock, Hansestadt",130030000000,16-18
"MULTILINESTRING ((12.132454312114238 54.187366864887053,12.131901437218081 54.186961577551799,12.129598684838177 54.185258549217714,12.12938115066064 54.185114559015226,12.129191640806384 54.185001899236859,12.12604954571926 54.183357389739996,12.124017497671101 54.182289275457421,12.123272992394474 54.181931950586772,12.122087180400364 54.181407391851906))",53daf24c-9999-11e5-964d-0050569b7e95,Rostock,13003,"Rostock, Hansestadt",130030000,"Rostock, Hansestadt",130030000000,17-18
"MULTILINESTRING ((12.163593208794829 54.13437618654585,12.16445830640971 54.132393413445321,12.164560416188044 54.132238175381168,12.164765020122076 54.132056917263313,12.165057918826042 54.131897104167003,12.165350998317669 54.131814929225648,12.165739560369069 54.131784291685541,12.165686530792497 54.131366425378062,12.165692067892442 54.130888272138961,12.165783977374526 54.130013626944127,12.165811773773903 54.129643095362674,12.165813384927688 54.128435103332613))",53db21f4-9999-11e5-9656-0050569b7e95,Rostock,13003,"Rostock, Hansestadt",130030000,"Rostock, Hansestadt",130030000000,16-18
"MULTILINESTRING ((12.117752560796687 54.085574299086318,12.117384945197479 54.085382625998584,12.117094256688723 54.085246500719727,12.116936787323402 54.085192108435479,12.116331381857504 54.085024386279855))",53db2ab4-9999-11e5-9658-0050569b7e95,Rostock,13003,"Rostock, Hansestadt",130030000,"Rostock, Hansestadt",130030000000,25-27-F1-F2
"MULTILINESTRING ((12.175583803804734 54.074938128114901,12.17521205096879 54.074822479962059,12.174900047191125 54.074709709210254,12.174501798903483 54.074525713187846,12.173404908836828 54.07401392374063,12.173139229222851 54.073916447851381,12.172583933404189 54.073752710415221,12.172205086700448 54.073654046863503,12.171898596818133 54.073590683960923,12.17156555276455 54.073535805087033,12.171259175696399 54.073499398687815,12.170945679987128 54.073478547574567,12.170653918003225 54.073471862846311))",53db8ba8-9999-11e5-966d-0050569b7e95,Rostock,13003,"Rostock, Hansestadt",130030000,"Rostock, Hansestadt",130030000000,22-23
"MULTILINESTRING ((12.144598384502853 54.103470692385372,12.144441570467912 54.103526234797364,12.144148832711707 54.103624983094072,12.14383532968959 54.103772999047678,12.143626368880248 54.103883956777302,12.143407109666665 54.104044169960055,12.143208783015664 54.104204267965621,12.143031474538036 54.104389052287203,12.142864970152427 54.104672220730372,12.142355102007294 54.105558579628756,12.142198887515152 54.105792491387234,12.1420737801434 54.105940279895535,12.141823289761 54.106155881036393,12.14149954279622 54.106377678326339,12.141165136432063 54.10654413320966,12.140883005695258 54.106655261792888,12.140548386414656 54.106760160802295,12.140213682660059 54.106840527078162,12.139941661021062 54.106883886899077,12.139669597733151 54.106915025133887,12.139428875537469 54.106927525331102,12.139031051832154 54.10691576463406,12.138601762411847 54.106885437761434,12.138193368871136 54.106842864341992,12.137649329780778 54.106741945645318,12.137499509306178 54.10670689165191,12.137346499268157 54.106660698418835))",53db1a6a-9999-11e5-9654-0050569b7e95,Rostock,13003,"Rostock, Hansestadt",130030000,"Rostock, Hansestadt",130030000000,45-F2
"MULTILINESTRING ((12.154431974087986 54.103749351544145,12.154195929545276 54.10341896761787,12.154095970574302 54.103261390486438,12.154079417997311 54.103184670810435,12.154127630094505 54.103127008477557,12.154248266586526 54.103079587261405,12.154449846164315 54.103095054268877,12.154544119728053 54.103181738472919,12.154557906786952 54.103260618290122,12.154317357648436 54.103584514714925))",53db1e3e-9999-11e5-9655-0050569b7e95,Rostock,13003,"Rostock, Hansestadt",130030000,"Rostock, Hansestadt",130030000000,45-F2
"MULTILINESTRING ((12.140834748540554 54.086275654882535,12.140871468913778 54.086070732103067))",53db25aa-9999-11e5-9657-0050569b7e95,Rostock,13003,"Rostock, Hansestadt",130030000,"Rostock, Hansestadt",130030000000,F1-F2
"MULTILINESTRING ((12.125159814595177 54.078818903989884,12.124364135424193 54.0778433912024,12.122961715191282 54.076118515970492,12.122201682481437 54.075283596443114))",53dd0f3c-9999-11e5-96b9-0050569b7e95,Rostock,13003,"Rostock, Hansestadt",130030000,"Rostock, Hansestadt",130030000000,26-F1
"MULTILINESTRING ((12.172164008082499 54.166479774872478,12.174985190140399 54.161028507393098,12.175678726133263 54.159622271804764,12.175779870525286 54.159382378524185,12.175870289804447 54.159025683203708,12.175914616377105 54.158669055144415,12.175908370426022 54.15838735408262,12.175856198789839 54.158114795923893,12.175342193185507 54.156099093231902,12.175295129428926 54.155838478638373,12.175279604932356 54.155481488449759,12.175278402713092 54.155196994213526,12.175469669828127 54.153966625260509,12.175485359452363 54.153556572218861,12.175425347882568 54.150651761777226,12.175404402470258 54.149669354735387,12.175387224910921 54.149577992302,12.175340682851012 54.149528727041833,12.175226934587508 54.149469675015844,12.175125957201811 54.149445110485928,12.174999813523439 54.149440351620896,12.17338159234655 54.14960318264044,12.173238687961245 54.149605814573796,12.17307461777836 54.149588797462599,12.172952526995653 54.149556892955097,12.172817687942061 54.149495352877047,12.172176821567938 54.149064314850001,12.171413367874651 54.148507554342153),(12.172177417200905 54.166758589982884,12.172167244368172 54.166620400492704,12.172152564685199 54.166552667355298,12.172164247251573 54.166476539585489,12.172121130827081 54.166525934134945,12.172039607162452 54.166572597900441,12.171898213103326 54.166649000754362,12.171852620469846 54.166680067386331,12.171831122336869 54.166704090573631,12.17182405162148 54.166735102218261,12.171833732485977 54.166754857511542,12.171865063497815 54.166787252106189,12.171906055355704 54.166804087193945,12.171973426845563 54.166816661196101,12.172038237286433 54.166820792019173,12.172103121448252 54.166812252501401,12.172155959885716 54.166792407863738,12.172177417200905 54.166758589982884))",53db2f8c-9999-11e5-9659-0050569b7e95,Rostock,13003,"Rostock, Hansestadt",130030000,"Rostock, Hansestadt",130030000000,16-18
"MULTILINESTRING ((12.145748896548625 54.19360049797119,12.143801626375195 54.1934356106499,12.141467261980081 54.193234394736798,12.141127301039827 54.193200197774019,12.140666473262334 54.193115460512182,12.14036070873429 54.193027755254946,12.140121548708697 54.19293997175577,12.139897127470622 54.192837703340821,12.139719414723661 54.19271947526461,12.132456853202109 54.187371175334903))",53db37e8-9999-11e5-965a-0050569b7e95,Rostock,13003,"Rostock, Hansestadt",130030000,"Rostock, Hansestadt",130030000000,17-18
"MULTILINESTRING ((12.145753825516215 54.193600492006844,12.146061772781181 54.1936217750252,12.146293313065883 54.193622931774641,12.146537041064368 54.193603854945415,12.146748727212586 54.193566036104109,12.146987377098712 54.193505090188985,12.150338211277983 54.192394788272757,12.153643651159722 54.191326145421655,12.153840495712224 54.19127826879653,12.154049646453112 54.191243315833482,12.154327814780013 54.191212677195757,12.154773605753652 54.191194672503471,12.15896681286851 54.191034743364419,12.159171305614516 54.191038786544219,12.159353600834542 54.191054450582882,12.159545836929697 54.191091757245026,12.159893342955302 54.191182233945206))",53db3c0c-9999-11e5-965b-0050569b7e95,Rostock,13003,"Rostock, Hansestadt",130030000,"Rostock, Hansestadt",130030000000,17-18
