geometrie_wkt,uuid,kreis_name,kreis_schluessel,gemeindeverband_name,gemeindeverband_schluessel,gemeinde_name,gemeinde_schluessel,strasse_name,strasse_schluessel
"MULTILINESTRING ((12.04826997468138 54.145667937337954,12.048273113766456 54.145328086385213,12.048270061585974 54.144766463933493,12.048263004104271 54.144234137330635,12.048264123735068 54.143894556686263,12.048257585419364 54.14337427101232,12.048257550324855 54.142910145072825,12.048260815050169 54.142461383804154),(12.048246820978695 54.140522932914877,12.048253653418111 54.140971061260423,12.04825874112383 54.141438330418325,12.048262864721853 54.141944778814356,12.048260815050169 54.142461383804154))",30340b2a-3ef5-11e5-9f90-0050569b7e95,Rostock,13003,"Rostock, Hansestadt",130030000,"Rostock, Hansestadt",130030000000,Ahlbecker Str.,00130
"MULTILINESTRING ((12.092607837478754 54.176640215672293,12.09254965316722 54.176608270482632,12.092498148300759 54.17656904152706,12.092460921050154 54.176530700179981,12.092437923867163 54.176471949826698,12.092445001293154 54.176416591037302,12.092660080796318 54.175992649033034,12.092791328036764 54.175762418158591,12.092847035368987 54.175647804537533,12.092880889299659 54.17553401648199,12.092919723848185 54.175275281422287,12.092965356006358 54.175006027544796,12.092956970928055 54.174872233421176,12.092875009505349 54.174319661531563,12.092689117880022 54.173103647856976,12.092640089391862 54.17292711187752,12.092588122778444 54.172792272893751,12.092469012334162 54.172570321849726,12.092355449231276 54.172399676145439,12.092227250471357 54.172236410012417,12.0920564594702 54.172062393182081,12.09163815113603 54.171689076847301,12.091450130853586 54.17154742164508,12.091226991554194 54.171403815853665,12.090992372860622 54.171266508481409))",30349658-3ef5-11e5-9fd6-0050569b7e95,Rostock,13003,"Rostock, Hansestadt",130030000,"Rostock, Hansestadt",130030000000,Am Passagierkai,00470
"MULTILINESTRING ((12.075118900779458 54.13671895800956,12.075078404328194 54.136728508433144,12.073946839057948 54.1369650015058,12.073646170889372 54.137018203235542,12.073035806807123 54.137088036932191,12.072411985964107 54.13711420371024,12.071947020708373 54.137114482590817,12.070865892407177 54.137117640174679,12.070701549884992 54.1371092900078,12.070535421060725 54.137089528453878,12.070377603026349 54.137058349600913,12.070231378007728 54.137016111005671,12.070095369447049 54.136969732725781,12.069981295013838 54.136907346472668,12.069888040634554 54.136841892783991,12.069804233482035 54.136765201052306,12.069714833357077 54.13666469962169,12.068897929291024 54.135787867593649,12.068627684715887 54.135462729034423,12.068564185049453 54.135375780806747,12.068519137322939 54.135304277949793,12.068493556084972 54.1352512751455,12.06848182022958 54.135175619750406,12.068480664956178 54.135087377939733,12.06849378204995 54.135005867501164,12.068525596043129 54.134935578908234,12.068573191077842 54.134868606132422,12.068634034665063 54.134799918442368,12.068716079570038 54.134730679455949,12.068870653380964 54.134638215056583,12.068962588848853 54.134597455845089,12.069095159975966 54.134555505058003,12.069204289228463 54.13453297735888,12.069358969352946 54.134505211437208,12.069512788570867 54.134491014667482,12.069667250772492 54.13448400612566,12.070559489601797 54.134469378253648),(12.070472060046894 54.133297925096215,12.070469227440809 54.133562115078071,12.070565898399385 54.13371095639971,12.070562752087625 54.134087201925844,12.070559489601797 54.134469378253648),(12.073896742347065 54.134347951311803,12.073237775373089 54.134387173664017,12.072371992659365 54.134445836858092,12.072275201268665 54.13444993872826,12.072079094193718 54.134458053887151,12.071809908073714 54.134462258519505,12.070559489601797 54.134469378253648),(12.070562752087625 54.134087201925844,12.070393238007316 54.134073372911836,12.067613990120208 54.134069395298596),(12.075163462703957 54.135330594146211,12.075121656773574 54.13538291874,12.075085212777665 54.135678400983927,12.075022172795052 54.13634205594186,12.075021037413814 54.136412147396975,12.075024922327957 54.136466689953494,12.075043337032238 54.136529850003122,12.075118900779458 54.13671895800956),(12.075163462703957 54.135330594146211,12.075142117941295 54.135252159740688,12.075145598999461 54.135223042943338,12.075170904125201 54.135188610778258,12.075221208604015 54.135160003880884,12.075275977820899 54.135157633275377,12.075332042858777 54.135173862843537,12.075354055271282 54.135202783966143,12.07534060340809 54.135231547572566,12.075316038021946 54.135256274435527,12.07525388051034 54.135290639821456,12.075163462703957 54.135330594146211),(12.07652964454299 54.134163620424637,12.075382487664724 54.134249891170512,12.07416552705873 54.134331521305718,12.073896742347065 54.134347951311803),(12.076668736966267 54.134445782038554,12.076472789601416 54.134471606665265,12.076258539425778 54.134495825093204,12.076176138872732 54.134501718178555,12.076092849594842 54.134504736250825,12.074107914925223 54.134508131622269,12.07402914719192 54.134499014387643,12.073980274642691 54.134481342030469,12.073954994277155 54.134459162159061,12.073924269081685 54.134426831451556,12.073896742347065 54.134347951311803),(12.076668736966267 54.134445782038554,12.07652964454299 54.134163620424637),(12.075118900779458 54.13671895800956,12.075464955146186 54.136640653225868,12.076043790111617 54.136520595431982,12.076168819936029 54.136496254180713,12.076516007512758 54.136418574674217,12.07673029696644 54.13634205729246,12.076891180041246 54.136255329630082,12.077073165113795 54.136114492556288,12.077142696178736 54.136041122295993,12.07719165048848 54.135965338976419,12.077224325918996 54.135890734262418,12.077242551119683 54.135782621055746,12.077243520397435 54.135693119929876,12.077222906857832 54.135602913774505,12.076993431522405 54.135110628286753,12.076870154241949 54.134852180005396,12.076668736966267 54.134445782038554),(12.077569936279259 54.134095289810233,12.07652964454299 54.134163620424637))",303918b8-3ef5-11e5-a221-0050569b7e95,Rostock,13003,"Rostock, Hansestadt",130030000,"Rostock, Hansestadt",130030000000,Kolumbusring,07130
"MULTILINESTRING ((12.084151424603213 54.179704964100239,12.084357348304803 54.179077781858567,12.084490190563299 54.178611049362758,12.08471484327802 54.177880694753817,12.084976853538741 54.177074382142621))",3034d096-3ef5-11e5-9ff6-0050569b7e95,Rostock,13003,"Rostock, Hansestadt",130030000,"Rostock, Hansestadt",130030000000,Anastasiastr.,00720
"MULTILINESTRING ((12.085910572929993 54.173045863613396,12.085804097579857 54.172991484749843,12.085677917724832 54.172937748830961,12.085455429980678 54.172859010402945,12.085095284212141 54.172733731908991,12.085033570514423 54.172699988378326,12.084452597484598 54.172315799075129,12.083885519289343 54.171926205704139,12.082912047954547 54.17126299870214,12.082605934372033 54.171047995819031,12.082526644492988 54.171002761048413,12.082300524613396 54.170931387734697))",30355048-3ef5-11e5-a037-0050569b7e95,Rostock,13003,"Rostock, Hansestadt",130030000,"Rostock, Hansestadt",130030000000,Beethovenstr.,01140
"MULTILINESTRING ((12.074089809591007 54.176241928119751,12.073931411225896 54.176678562116834,12.073753608343106 54.177145670070772,12.073670743979026 54.177364887680298,12.073619118554538 54.177532686599946),(12.073619118554538 54.177532686599946,12.073435589233776 54.178051826055594),(12.073619118554538 54.177532686599946,12.074554475499905 54.177656925625236,12.074927266861417 54.177712946137923,12.075116093029992 54.177827039665516),(12.075116093029992 54.177827039665516,12.075154909636032 54.177844358289228,12.075174543894077 54.177873101011123,12.075170690892163 54.177908058688203,12.075142946951875 54.177935662814427,12.07511137443815 54.177942062525851,12.075064749166039 54.177938137794008,12.075030870689812 54.1779269264973,12.075016299552955 54.177903482297019,12.075014225462096 54.17787436917294,12.075033759393907 54.177847758645193,12.075068605188312 54.17783506676161,12.075116093029992 54.177827039665516))",303d6f6c-3ef5-11e5-a443-0050569b7e95,Rostock,13003,"Rostock, Hansestadt",130030000,"Rostock, Hansestadt",130030000000,Zur Promenade,13160
"MULTILINESTRING ((12.081964615520475 54.177363301330367,12.082049780840707 54.176988440079668,12.082131650723536 54.176608908307308,12.082365279173464 54.175612028900922,12.082554871826334 54.174710340139093,12.082549814191816 54.174581215701608),(12.082549814191816 54.174581215701608,12.082649171337975 54.1740436087969,12.082685102110146 54.173881028519588,12.082720509191203 54.173709372789808,12.083024907549509 54.173247286049865,12.083377213949268 54.172679131252345))",303608ee-3ef5-11e5-a097-0050569b7e95,Rostock,13003,"Rostock, Hansestadt",130030000,"Rostock, Hansestadt",130030000000,Dänische Str.,01780
"MULTILINESTRING ((12.036959181893629 54.169057544810393,12.037481121178162 54.169229104726782,12.038077253085948 54.169448623853157,12.039021926047434 54.169846847740068,12.040225925301623 54.170362334175337,12.042494246041793 54.171333294147168,12.044145698722009 54.172038095904007,12.045533577616467 54.172629033263071,12.046627406084493 54.17309687166118,12.047264626517931 54.173365482339022,12.048774308977764 54.174011058697168,12.050576632347514 54.174777983301063),(12.03278045937417 54.162955320975392,12.032852370907875 54.163020988664876,12.034717553670291 54.164818912944632,12.035834686174342 54.165887553783321,12.03626785150613 54.166271573227249,12.036466051738323 54.166453838176849,12.036545324290776 54.166546279513149,12.036578775995761 54.166668657933833,12.036612116524996 54.166807929954601,12.036645687305624 54.167064468480952,12.036667973698608 54.167271587728635,12.036716902929422 54.16761258941353,12.036753253180001 54.167868498011337,12.036776551601758 54.16821858326707,12.036779479670827 54.168529046716664,12.036798199244002 54.168842740261255),(12.036670843816626 54.169087196776346,12.036703819338205 54.16909707125911,12.036760538828982 54.169104422417753,12.036829883539571 54.169105299807761,12.03689428705732 54.169089195241931,12.036959181893629 54.169057544810393,12.036983406254635 54.169027254741692,12.036998025787028 54.168991036899534,12.036996728429164 54.168952667323893,12.036983181916934 54.168917446593213,12.036946394284943 54.168881873561176,12.036916948395968 54.168864000572697,12.036862369098744 54.168848381764512,12.036798199244002 54.168842740261255,12.036720648572169 54.168845998891143,12.036644630681993 54.16886857678103,12.036584045162691 54.168916939587305,12.036575102299096 54.168945337884338,12.036565277797655 54.168976611950079,12.036578576195838 54.169017314227609,12.036611956457117 54.16905648278486,12.036670843816626 54.169087196776346))",30362522-3ef5-11e5-a0a5-0050569b7e95,Rostock,13003,"Rostock, Hansestadt",130030000,"Rostock, Hansestadt",130030000000,Doberaner Landstr.,01840
"MULTILINESTRING ((12.084926611998268 54.136215960359294,12.084243882598852 54.136185258805355,12.082863766115716 54.136113610143575,12.082624721987901 54.136111617858418,12.082382918945385 54.136118523121418,12.0821072018623 54.136143782469432,12.081832034642199 54.136192044956573,12.081597523165156 54.136248905809836,12.081379444195131 54.136318964505875,12.081173387468475 54.136405908365411,12.081015529525613 54.136486349518499,12.080890477261038 54.13656245514094,12.080745801778143 54.136672540854214,12.080592597453164 54.136810578541436,12.080501698946717 54.136927097846524,12.080416873248131 54.137051430836372,12.080351610981593 54.137176289863056,12.080291555379578 54.137317859323545,12.080253520967428 54.137425447018167,12.080145915596173 54.137780375540402,12.080103096206209 54.137894166699361,12.080043170507542 54.137973193433609,12.079950805621152 54.138051343092378,12.079848932233203 54.13810766303034,12.079719770182216 54.138150521974403,12.079552343086034 54.138182173590891,12.079388655948941 54.138189650192011,12.079073208769548 54.138171436584678),(12.085859428828691 54.136278200444174,12.085280642799669 54.137942009105195,12.08482954842877 54.139237119288858),(12.085859428828691 54.136278200444174,12.085424814657586 54.136242116444762,12.084926611998268 54.136215960359294),(12.087193712919571 54.136456242152114,12.0869448897105 54.136426229227141,12.086361990516844 54.136336339681044,12.085859428828691 54.136278200444174),(12.087193712919571 54.136456242152114,12.087152907576593 54.136617750017997,12.086939978255437 54.137154277964726,12.086847946567502 54.137384565545496,12.086774558642897 54.137537829652125,12.086511224555879 54.138057409562322),(12.087385654139883 54.136444600865744,12.08790070168136 54.136377369995955,12.087999985331413 54.136356809374426,12.088032116388657 54.136332074392016,12.088061303781862 54.136288111527037,12.088034072473654 54.136242752177985,12.087958025487927 54.136210278481116,12.087868919650056 54.136209355111667,12.087802200005898 54.136230700612401,12.087744989887049 54.136272796790102,12.087687653252775 54.136314803172503,12.087606705990201 54.136352423579268,12.087385654139883 54.136444600865744,12.087193712919571 54.136456242152114),(12.087711176351133 54.138487239600565,12.087872773093673 54.138446415184532,12.087819675422882 54.138584299041419,12.087711176351133 54.138487239600565,12.087343441866958 54.138395849927775,12.087055025961869 54.13832992199854,12.086745573555508 54.138283418283102,12.086639262891268 54.138265702598183,12.086544213131582 54.138200712408143,12.086485749763277 54.138127878044408,12.086508706440055 54.13806037674955),(12.087868919650056 54.136209355111667,12.08789423581125 54.13606565057335,12.087922071789109 54.135979544411988,12.088012198816543 54.135748089166505,12.088001587512368 54.13568393692082,12.087965277533176 54.13564226844791,12.08789524112823 54.135586876027133,12.08780993592954 54.135532483166152,12.087653862775115 54.135494226739311,12.087503437559889 54.135500806120973,12.087337192649011 54.135546575735866,12.087120415925899 54.135629404011517,12.086288998334036 54.135951521898356,12.086104104774426 54.136013388105738,12.085842251136365 54.136088787938412,12.085579597041583 54.136143699702501,12.084926611998268 54.136215960359294),(12.088663696030192 54.136403139272446,12.088032116388657 54.136332074392016))",303b7680-3ef5-11e5-a34d-0050569b7e95,Rostock,13003,"Rostock, Hansestadt",130030000,"Rostock, Hansestadt",130030000000,Schmarl-Dorf,08280
"MULTILINESTRING ((12.091972680575964 54.17273208948815,12.091840181544965 54.17279419361202,12.091797415587306 54.172819836153366,12.091549525805119 54.173083941937193,12.091189684670931 54.173450841318932,12.091066790847375 54.173574131550517,12.090884689856253 54.173715348376938,12.090784913707383 54.173781919592727,12.09065482011246 54.173848783133444,12.090281044005165 54.17403040020416,12.090061853693587 54.174138755046691,12.089906792853586 54.174227472275582,12.089607299372775 54.17441361457977,12.089333839165416 54.174605667538572,12.089119734133218 54.174790307483505,12.088923313202422 54.174975023841945,12.088820264865152 54.175109170070542,12.088765517130778 54.175204820803586,12.088741705324269 54.175293799121079,12.088689707977803 54.175494223798516,12.088644649407048 54.175690509808277,12.088582880911247 54.175930030435978,12.088505899895239 54.176263465219975,12.088334362348473 54.17680643145637,12.08772751364114 54.176713151841028,12.087590790286928 54.176698334728719,12.087508913157807 54.176691924390624,12.087419209696746 54.176688485037246),(12.087557980990569 54.179047640619608,12.087692091510119 54.178659979846337,12.087845440737283 54.178230610142293,12.087932192623159 54.177972740444432),(12.087423591394764 54.179423979148986,12.08755798118046 54.179047730478786),(12.08702408241537 54.181881290747469,12.087026621810919 54.181586460678837,12.087028714288554 54.181499924696013,12.087004448172667 54.180894740058953,12.087009185513535 54.180744042633272,12.087017704763529 54.180649504518733,12.08704475485977 54.180535094107313,12.087076477830022 54.180419871574962,12.087228510885614 54.180019348569651,12.08731740016241 54.179752941213167,12.087423591394764 54.179423979148986),(12.088194795216284 54.177117716635301,12.088131040973568 54.177435595759597,12.088100692643993 54.177541292534706,12.088012378768845 54.177776608825532,12.087931940140976 54.177972830488144),(12.087026621810919 54.181586460678837,12.086960782173298 54.181580487674488,12.08693307645799 54.181563524279191,12.086894510846369 54.181308441662978,12.086859503173971 54.18106279168056,12.086839773946121 54.180933049122814,12.086824605867678 54.18074902826843,12.086836446253153 54.180611265459994,12.086872688855189 54.180482021676021,12.086901342066016 54.180408945406086,12.086949738155877 54.180351759966499,12.087042034773244 54.180082295152701,12.087076267069291 54.180019009465219,12.087142314874816 54.179824775763763,12.087203923846687 54.17962281733513,12.087240920595978 54.179492674279174,12.087271425666318 54.17933971165295,12.087312941831067 54.17913615024564,12.087342373339284 54.178953624660188,12.087372847891277 54.178786554105514,12.087420839815117 54.17859889304021,12.087497131526087 54.178411480966503,12.087545174202807 54.178308107838035,12.08764328839991 54.178105223991871,12.087730542053489 54.17790486403301,12.087764622708775 54.177830974836674,12.08793548307105 54.17749917941962,12.088037870921443 54.177347332200007,12.088117971043598 54.177230366621814,12.088194795216284 54.177117716635301,12.08829170193389 54.176943857667624,12.088334362348473 54.17680643145637))",3034ba34-3ef5-11e5-9fe9-0050569b7e95,Rostock,13003,"Rostock, Hansestadt",130030000,"Rostock, Hansestadt",130030000000,Am Strom,00540
